"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","entrance.type","pages","time","fraud"
"287",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.865,1
"288",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19.554,1
"289",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.224,1
"290",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.892,1
"291",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.255,1
"292",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.614,1
"293",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,57.012,1
"297",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.414,1
"298",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.521,1
"300",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,164.533,1
"301",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.456,1
"302",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.016,1
"303",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.11,1
"304",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.08,1
"305",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6.61,1
"310",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.376,1
"311",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.31,1
"312",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.276,1
"313",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.621,1
"314",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.939,1
"315",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,101.843,1
"316",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,89.979,1
"317",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.056,1
"318",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.974,1
"319",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.309,1
"320",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.511,1
"325",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.333,1
"326",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.662,1
"327",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.616,1
"328",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.726,1
"329",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.25,1
"330",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.194,1
"331",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.577,1
"332",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.253,1
"333",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.96,1
"334",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.054,1
"339",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.593,1
"340",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.459,1
"341",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.719,1
"342",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,199.824,1
"343",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.627,1
"344",1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,65.944,1
"345",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.18,1
"346",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.709,1
"347",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.953,1
"350",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.432,1
"351",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.378,1
"353",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.511,1
"354",1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,63.993,1
"355",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.4,1
"356",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,161.954,1
"357",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,99.372,1
"358",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.092,1
"359",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.639,1
"360",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.842,1
"364",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.284,1
"365",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.72,1
"366",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.931,1
"367",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.677,1
"368",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.518,1
"369",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.584,1
"370",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.258,1
"371",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.457,1
"372",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.507,1
"373",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.732,1
"374",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.33,1
"376",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.634,1
"377",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,57.246,1
"379",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.443,1
"380",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.598,1
"382",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.687,1
"383",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.73,1
"384",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.021,1
"385",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.51,1
"386",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.695,1
"387",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.185,1
"388",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.5,1
"389",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.703,1
"390",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.783,1
"394",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.728,1
"395",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.253,1
"396",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.548,1
"398",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40.973,1
"399",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.23,1
"400",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.724,1
"401",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.105,1
"402",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.576,1
"403",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.089,1
"404",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.391,1
"407",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.89,1
"409",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.448,1
"410",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.519,1
"411",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.69,1
"413",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.47,1
"414",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.305,1
"415",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.158,1
"416",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,163.77,1
"417",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.971,1
"418",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.784,1
"419",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.102,1
"422",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.532,1
"424",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.545,1
"425",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.379,1
"427",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.07,1
"428",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,205.541,1
"429",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.429,1
"430",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.687,1
"432",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.361,1
"433",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.11,1
"434",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18.413,1
"435",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.562,1
"436",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.835,1
"437",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,68.056,1
"438",1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,126.081,1
"440",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.109,1
"441",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.223,1
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.482,1
"445",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.458,1
"446",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.671,1
"447",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.356,1
"449",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.694,1
"450",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.373,1
"451",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.519,1
"452",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.767,1
"453",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16.114,1
"455",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.877,1
"456",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.78,1
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.327,1
"460",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.249,1
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.582,1
"462",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.57,1
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.393,1
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.659,1
"465",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,67.265,1
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.581,1
"467",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.164,1
"468",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.749,1
"469",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.279,1
"471",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.52,1
"472",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.541,1
"474",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29.694,1
"476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.016,1
"478",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,93.935,1
"480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.645,1
"481",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.828,1
"483",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,37.899,1
"484",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.856,1
"485",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.343,1
"486",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.219,1
"487",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.149,1
"489",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5.583,1
"490",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.439,1
"493",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.654,1
"494",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.45,1
"495",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,211.014,1
"496",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.265,1
"497",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.827,1
"498",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.83,1
"499",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.857,1
"500",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.761,1
"501",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,55.973,1
"502",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.421,1
"503",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28.47,1
"505",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.488,1
"506",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28.062,1
"507",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.512,1
"508",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.44,1
"510",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.398,1
"511",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.658,1
"512",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.49,1
"513",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.652,1
"514",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.685,1
"516",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.311,1
"517",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.712,1
"519",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,56.845,1
"520",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.473,1
"521",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.385,1
"522",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.376,1
"524",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.277,1
"525",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.541,1
"527",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.999,1
"528",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.353,1
"529",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.026,1
"530",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.079,1
"531",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.068,1
"534",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.416,1
"535",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.362,1
"536",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.642,1
"537",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.383,1
"538",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.721,1
"539",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.658,1
"541",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.081,1
"542",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159.464,1
"543",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.629,1
"544",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.396,1
"547",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.321,1
"548",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.594,1
"549",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.456,1
"551",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.309,1
"552",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.937,1
"553",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.849,1
"554",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.049,1
"556",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.406,1
"557",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.983,1
"558",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.171,1
"559",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.998,1
"562",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.641,1
"563",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.511,1
"565",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.44,1
"566",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.596,1
"567",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.47,1
"568",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.851,1
"570",1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,50.295,1
"571",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.159,1
"572",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.716,1
"573",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.994,1
"576",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.356,1
"577",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.357,1
"579",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.047,1
"580",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.94,1
"581",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.662,1
"583",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.266,1
"584",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.477,1
"585",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.046,1
"586",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.913,1
"589",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.48,1
"590",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.432,1
"591",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.704,1
"592",1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,143.55,1
"594",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.037,1
"595",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.246,1
"596",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.609,1
"597",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.391,1
"598",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,106.243,1
"599",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.414,1
"600",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.485,1
"601",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.847,1
"604",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.382,1
"605",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.561,1
"606",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159.172,1
"607",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.266,1
"608",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.364,1
"610",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.604,1
"611",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.181,1
"612",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.167,1
"613",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.315,1
"614",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.899,1
"615",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.22,1
"618",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.266,1
"619",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.464,1
"620",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.939,1
"621",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.542,1
"622",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,100.411,1
"625",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.636,1
"627",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,78.533,1
"628",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.507,1
"629",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.087,1
"630",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29.444,1
"633",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.496,1
"634",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.942,1
"638",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7,1
"639",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.278,1
